,tweet_id,type,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,statement,tweet_coord,tweet_created,tweet_location,user_timezone
3285,569856654394720256,negative,United,,TheHos,,0,where is my receipt i upgraded return leg and month late flightr still no receipt http tco dajwzhlvyu,,2015-02-23 05:49:48 -0800,London,Hawaii
3286,567735409724366848,negative,Southwest,,KatieAmmon,,0,i need to reschedule a flight and i have been on hold for almost an hour this is ridiculous is there a best number to call,,2015-02-17 09:20:44 -0800,,Eastern Time (US & Canada)
3287,569911816937033728,negative,Virgin America,,AlisonK33774854,,0,i like the tv and interesting video just disappointed in cancelled flightled flight when other flight went out to jfk on saturday,,2015-02-23 09:29:00 -0800,,
3288,568826425538519041,negative,US Airways,,andreawalls21,,0,yes had to go pick up and pay cab ride very rude employee poor customer service,,2015-02-20 09:36:02 -0800,,
3289,570267902726803456,negative,American,,Flora_Lola_NYC,,0,the issue is the lack of consideration of an announcement made so late flight when the gate agent had been there for over an hour,,2015-02-24 09:03:57 -0800,,Eastern Time (US & Canada)
3290,569556796525969409,negative,United,,BenHabbel,,0,so this did not work out at all incredibly unfriendly ground staff and false promise over twitter,,2015-02-22 09:58:16 -0800,New York City,Pacific Time (US & Canada)
3291,570044332843134976,positive,American,,momsgoodeats,,0,still thinking those pjs may have me sold we would love to have you on board with u here i come,,2015-02-23 18:15:34 -0800,#Omaha ,Central Time (US & Canada)
3292,570299924555956227,negative,Delta,,erinkphares,,0,aisle of empty evermoreroom seat and we can not move bc we did not pay nonsense waste jetblue jetbluebos cheap,,2015-02-24 11:11:12 -0800,,
3293,568244687477161984,negative,Delta,,zbarry1015,,0,hour delay while sitting on the plane and you still want to charge me for beer nah i am good,,2015-02-18 19:04:25 -0800,"Boston, MA",Eastern Time (US & Canada)
3294,568107363195973633,negative,United,,Scotti,,0,wonder why people hate dealing with airline ridiculous and inflexible policy i need a phone number and a resolution now,,2015-02-18 09:58:44 -0800,"Grand Junction, CO",Mountain Time (US & Canada)
3295,568441968327573504,negative,United,,uncmnwellness,,1,so publicly you asked for detail on my flt sent you a dm like you asked and have yet day to hear from you unitedfail,,2015-02-19 08:08:21 -0800,"Ventura, California",Pacific Time (US & Canada)
3296,568857663171366912,negative,US Airways,,JustCurious1971,,0,merging aa and dividendmiles yield an error what are the exact step to navigate the phone menu all i get is a computer,,2015-02-20 11:40:10 -0800,,
3297,568606101412962304,negative,United,,tsbjr33,,0,how do you have a scheduled flight with no crew is there a competent person working at this airline,,2015-02-19 19:00:33 -0800,"Buffalo, NY",Atlantic Time (Canada)
3298,569168102212001793,neutral,Southwest,,app_origins,,0,let u know if we can help,,2015-02-21 08:13:44 -0800,Singapore,
3299,569322372995551232,neutral,United,,BryceHuffman,,0,what is the best way to get your ticket print off at home or go to check in desk,,2015-02-21 18:26:45 -0800,Saskatchewan ,Mountain Time (US & Canada)
3300,568471991889612800,negative,US Airways,,RPM044,,0,they finally answered they were rude and did not help me at all,,2015-02-19 10:07:39 -0800,,
3301,569245152406953984,negative,US Airways,,kelleynandrew,,0,can you tell me what the policy is for preboarding with small child is that still a thing,,2015-02-21 13:19:55 -0800,,
3302,568466370205237248,negative,United,,jkentakula,,1,huh i have sent crash report in feb alone in one day only app i have that consistently crash,,2015-02-19 09:45:18 -0800,,
3303,570253196213383168,negative,Southwest,,SNBalzac,,0,insane traffic in la trying to call you all to re schedule flight but been on phone for minute and nothing,,2015-02-24 08:05:31 -0800,"San Juan, Brooklyn, LA ",Atlantic Time (Canada)
3304,569007580925677568,positive,United,,jayasherguy,,1,this flight attendant wa extremely helpful to a woman who had a hard time walking very touching,,2015-02-20 21:35:53 -0800,,Pacific Time (US & Canada)
3305,569917824078090242,negative,American,,slippysam,,0,hour to get back back after being sat on a plane for hour to have flight cancelled flightled with only one small drink,"[52.51012486, -2.98098622]",2015-02-23 09:52:52 -0800,lydham shropshire uk,London
3306,570294743684517888,positive,United,,Anntasia,,0,just wanted to let you know how wonderful rosetta the gate agent wa working flight dan to ase let her know she wasappreciated,"[39.8621249, -104.6740909]",2015-02-24 10:50:37 -0800,New Jersey/Maryland,Pacific Time (US & Canada)
3307,569769643864408064,negative,American,,FatiElo,,0,being stuck two day in the airport is not something pretty normal i am positive you can find a plane to europe,,2015-02-23 00:04:03 -0800,Londres,Paris
3308,569185441171316737,positive,Delta,,princessmarapao,,0,mission accomplishe gave a hug http tco ltpykfvrq,,2015-02-21 09:22:38 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
3309,567800315093979138,negative,US Airways,,GainesJohnson,,0,i have now called time in the last three day that is unacceptable i am willing to wait on hold but that is not an option,,2015-02-17 13:38:38 -0800,"Charlottesville, Virginia",Central Time (US & Canada)
3310,568216861550239744,neutral,Delta,,Bill_Faulk,,0,work with google chrome but not internet explorer,,2015-02-18 17:13:51 -0800,#ManorvilleInExile,Eastern Time (US & Canada)
3311,568380045431058432,negative,United,,jeremydilts,,0,ruth wa very helpful in re routing u to punta cana when dulles connection failed other rep not so helpful,,2015-02-19 04:02:17 -0800,,Eastern Time (US & Canada)
3312,569925614100189186,neutral,United,,CaroDavis2012,,0,it is not my first time flying to the u i have medical info looking for practical like my adapted seat cushion allowed on,,2015-02-23 10:23:49 -0800,Scotland,
3313,569124893477842944,negative,US Airways,,MsDixieDeLight,,0,your checkin at is a shitshow and the agent behind the counter who tried to send me to the wrong destination=rude,,2015-02-21 05:22:03 -0800,"New York, NY",Eastern Time (US & Canada)
3314,567729416231321600,negative,Southwest,,laurenaddell,,0,i have been on hold with customer service for over an hour can you help,,2015-02-17 08:56:55 -0800,"New York, New York",Eastern Time (US & Canada)
3315,569369239183872000,negative,Virgin America,,Boards707,,0,congrats you just got all my business from ewr to sfo lax fuck you fl sfo ewr wa the clincher,,2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada)
3316,569315878828949504,positive,United,,mrskmwatkins,,0,hubby made it by the skin of his teeth,,2015-02-21 18:00:57 -0800,Philly Burbs,
3317,569620598307074048,negative,Delta,,ThatJasonEaton,,0,being told by this guy that he will not help u sit next to our and year old on the flight jetblue http tco flbgzzkd,,2015-02-22 14:11:48 -0800,,
3318,568166054624669696,negative,United,,GeorgeMcflyOG,,0,thanks for not letting me switch flight bc i had a checked bag then cancelled flighting my flight forcing me to take another hr late flightr,,2015-02-18 13:51:58 -0800,NJ ,Eastern Time (US & Canada)
3319,568428971504889856,negative,United,,Brennej,,1,where we trick you into making u look popular on twitter by being the worst airline wellplayed jokesonus,,2015-02-19 07:16:42 -0800,,
3320,570048844702076930,negative,United,,MommyPR,,0,been trying since to file a report,,2015-02-23 18:33:30 -0800,Global,Pacific Time (US & Canada)
3321,568496861797076992,negative,US Airways,,JimmyisAble,,1,so basically i am stuck paying for hidden fee and being bumped to an inferior flight jetblue here i come usairways merger,"[29.99562368, -90.24376862]",2015-02-19 11:46:28 -0800,,Hawaii
3322,569471541554978817,negative,United,,SagiRoi,,0,ticketh biz trvlno wifimissed con fltnext onehmissed meeting food voucherhotel chkoutfltno wifihotel,,2015-02-22 04:19:30 -0800,,
3323,570272186419847168,neutral,Southwest,,tbranagh,,0,i have a flight out of birmingham tomorrow night can i reschedule it for an earlier flight because of the expected snow,,2015-02-24 09:20:59 -0800,,Central Time (US & Canada)
3324,569960248548593665,negative,Southwest,,RI_Mom,,0,why do you let one person board with early bird and save seat for entire party notcool flight,,2015-02-23 12:41:27 -0800,,Eastern Time (US & Canada)
3325,567761790357209088,negative,Southwest,,M_RoyceWilliams,,0,i have spent minute and counting on hold w you today after first minute i gave up trying again amp on rd min,,2015-02-17 11:05:33 -0800,CT,Eastern Time (US & Canada)
3326,569766964895166465,neutral,American,,mannes21,,0,please rebook me from seattle to columbus tue locator karaax name mitchell m neuer,,2015-02-22 23:53:24 -0800,"ÜT: 47.683801,-122.327443",
3327,569813138910130176,neutral,Southwest,,DontenPhoto,,0,flight nwn departs enroute to http tco bdtvrgcy,,2015-02-23 02:56:53 -0800,"Englewood, Florida",Eastern Time (US & Canada)
3328,568204808122974209,negative,United,,vina_love,,0,hello i am overseas amp my bag is lost i can not call customer service but can you help me,,2015-02-18 16:25:57 -0800,ny,Quito
3329,569592022635585536,negative,United,,kenny_khoo,,0,thanks for ruined my vacation for having poorly maintained aircraft that can not fly safely out of stt ua cancelled flightledflight,"[0.0, 0.0]",2015-02-22 12:18:15 -0800,"London, ON",Quito
3330,568250159689113600,negative,United,,vina_love,,0,amp i have been hung up on twice by your staff so upset right now,,2015-02-18 19:26:10 -0800,ny,Quito
3331,568499384704479233,positive,US Airways,,nickpasculli,,0,lol me too,,2015-02-19 11:56:30 -0800,"Monterey County, CA",Arizona
3332,569705838870466561,negative,United,,JoeRychalsky,,0,i can not find any late flight evening flight are there other airport that would have an overnight flight,,2015-02-22 19:50:31 -0800,"Wilmington, Delaware",Eastern Time (US & Canada)
3333,568757933502148608,negative,United,,scottfosteresq,,0,disappointed to learn you are now charging to use k mile for upgrade on p jfk flight will be looking at alternative,,2015-02-20 05:03:53 -0800,New York,
3334,568279456780980226,negative,United,,alafairburke,,0,pls post video of belligerent jerk ranting at sfo that is he is going to sue you for making him check his rd bag he is a hoot,,2015-02-18 21:22:35 -0800,New York,Quito
3335,569953259479277568,positive,Delta,,woodywhitehurst,,0,do not show these to larry fedora rt our fleet on fleek http tco qqlzkjkzr,,2015-02-23 12:13:40 -0800,Tiger Town,
3336,569659473804947456,positive,Delta,,jennielin,,0,aha ok thanks wa worried there might not be a seat at all will do it at the airport tomorrow then,,2015-02-22 16:46:16 -0800,"San Francisco, CA",Pacific Time (US & Canada)
3337,568953095423705088,negative,Southwest,,PawncePuma,,0,we are doing our best sitting at a gate waiting while not being given information why we are delayed is not making this easy,,2015-02-20 17:59:23 -0800,"Tucker,  GA",Eastern Time (US & Canada)
3338,569199524629110784,negative,United,,SeanFedorko,,0,although i am stranded in chicago ofhare for another hour any chance your cracker jack service team could provide a meal,,2015-02-21 10:18:36 -0800,,Eastern Time (US & Canada)
3339,569343563244425216,negative,US Airways,,realmattberry,,0,how do i change flight hour is crazy please help,,2015-02-21 19:50:58 -0800,NYC,Eastern Time (US & Canada)
3340,569262225900359680,negative,Virgin America,,MaximWheatley,,0,your website is down and i am trying to check in,,2015-02-21 14:27:45 -0800,"Washington, DC",Atlantic Time (Canada)
3341,569946219826548736,neutral,Southwest,,GolfTravelerBOS,,0,could you please tell me if there is a way to add a rr to a flight that already took place,"[0.0, 0.0]",2015-02-23 11:45:42 -0800,New England ,Atlantic Time (Canada)
3342,569230652433936384,positive,Southwest,,YahooSchwab,,0,sent your way thanks for the help,,2015-02-21 12:22:17 -0800,Denver,Mountain Time (US & Canada)
3343,569683741779599361,negative,Southwest,,horacioguapo,,0,but to make u tru to find space in other flight this customer service is a bad a,,2015-02-22 18:22:42 -0800,,
3344,569973821396152323,negative,Virgin America,,noelduan,,0,hi virgin i am on hold for minute are there any earlier flight from la to nyc tonight earlier than m,,2015-02-23 13:35:23 -0800,SF ↔ NY,Eastern Time (US & Canada)
3345,569688201222160385,negative,American,,PiersDenney,,0,oh it can get better apparently after making u wait for a gate psych now we need you to de ice before coming to the gate,,2015-02-22 18:40:26 -0800,"Kansas City, MO USA",Central Time (US & Canada)
3346,569633643821441024,negative,Delta,,AIMPortW,,0,last flight wa cancelled flightled then it wa hour to change a light bulb now sitting here waiting for maintenance unreal,,2015-02-22 15:03:38 -0800,,
3347,569877449389051906,neutral,United,,adamdpeterson,,0,at the gate iad to rdu,,2015-02-23 07:12:26 -0800,syracuse,Eastern Time (US & Canada)
3348,569599312671301633,negative,American,,KeelyPerez,,0,hey there me again from yesterday i am still on hold,,2015-02-22 12:47:13 -0800,NEONgarden,Quito
3349,569620354781425665,negative,United,,kaf_silva,,0,i will just send my confirmation number when i get home safe and sound this is why i pay so expensive service to you,,2015-02-22 14:10:50 -0800,,
3350,569560633957609472,positive,United,,swolfhoops,,0,will do just need to get cvg and my bag too thanks,"[41.97456785, -87.90563774]",2015-02-22 10:13:31 -0800,"Loveland, Ohio",Atlantic Time (Canada)
3351,570001191796678656,positive,Delta,,DatingRev,,0,well thankfully they have got a nice food court herewhen will an update be posted,,2015-02-23 15:24:08 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
